Order ID,Order Date,Customer ID,Customer Name,Sales Person,Region,Product_Type,Price,Quantity
1774,2022-08-04,8,Company H,Laura Larsen,California,Product 2,199,1
1782,2022-08-08,13,Company M,Michael Fox,New Mexico,Product 2,199,3
1789,2022-08-10,4,Company D,Ben Wallace,Texas,Product 2,199,9
1797,2022-08-12,10,Company J,Kim Fishman,California,Product 2,199,2
1800,2022-08-12,9,Company I,Kim Fishman,California,Product 2,199,8
1802,2022-08-12,6,Company F,Laura Larsen,California,Product 2,199,6
1804,2022-08-12,8,Company H,Laura Larsen,California,Product 2,199,6
1808,2022-08-13,9,Company I,Laura Larsen,California,Product 2,199,3
1815,2022-08-16,5,Company E,Ben Wallace,Texas,Product 2,199,2
1818,2022-08-17,5,Company E,Anna Weber,Texas,Product 2,199,4
1819,2022-08-17,9,Company I,Kim Fishman,California,Product 2,199,9
1821,2022-08-17,7,Company G,Laura Larsen,California,Product 2,199,6
1823,2022-08-18,9,Company I,Kim Fishman,California,Product 2,199,3
1825,2022-08-19,11,Company K,Michael Fox,New Mexico,Product 2,199,5
1831,2022-08-21,8,Company H,Kim Fishman,California,Product 2,199,3
1834,2022-08-21,5,Company E,Ben Wallace,Texas,Product 2,199,7
1836,2022-08-21,9,Company I,Laura Larsen,California,Product 2,199,5
1840,2022-08-22,17,Company Q,Andrew James,Arizona,Product 2,199,5
1841,2022-08-22,3,Company C,Ben Wallace,Texas,Product 2,199,4
1843,2022-08-22,20,Company T,Oscar Knox,Arizona,Product 2,199,1
1844,2022-08-22,5,Company E,Anna Weber,Texas,Product 2,199,4
1857,2022-08-30,7,Company G,Laura Larsen,California,Product 2,199,1
1868,2022-09-02,15,Company O,Michael Fox,New Mexico,Product 2,199,5
1873,2022-09-05,8,Company H,Laura Larsen,California,Product 2,199,6
1876,2022-09-06,16,Company P,Oscar Knox,Arizona,Product 2,199,8
1882,2022-09-07,2,Company B,Anna Weber,Texas,Product 2,199,1
1885,2022-09-08,14,Company N,Anne Lee,New Mexico,Product 2,199,3
1890,2022-09-10,10,Company J,Laura Larsen,California,Product 2,199,5
1893,2022-09-11,15,Company O,Anne Lee,New Mexico,Product 2,199,1
1898,2022-09-13,3,Company C,Ben Wallace,Texas,Product 2,199,1
1899,2022-09-14,9,Company I,Laura Larsen,California,Product 2,199,0
1900,2022-09-15,2,Company B,Anna Weber,Texas,Product 2,199,6
1908,2022-09-18,20,Company T,Andrew James,Arizona,Product 2,199,7
1915,2022-09-19,11,Company K,Michael Fox,New Mexico,Product 2,199,9
1919,2022-09-20,11,Company K,Anne Lee,New Mexico,Product 2,199,4
1924,2022-09-20,6,Company F,Kim Fishman,California,Product 2,199,0
1926,2022-09-22,1,Company A,Anna Weber,Texas,Product 2,199,3
1929,2022-09-22,9,Company I,Laura Larsen,California,Product 2,199,3
1942,2022-09-28,4,Company D,Anna Weber,Texas,Product 2,199,0
1944,2022-09-29,12,Company L,Anne Lee,New Mexico,Product 2,199,2
1946,2022-09-29,16,Company P,Andrew James,Arizona,Product 2,199,4
1947,2022-09-29,19,Company S,Andrew James,Arizona,Product 2,199,2
1955,2022-10-02,10,Company J,Kim Fishman,California,Product 2,199,7
1965,2022-10-05,4,Company D,Ben Wallace,Texas,Product 2,199,2
1969,2022-10-05,3,Company C,Ben Wallace,Texas,Product 2,199,1
1978,2022-10-08,14,Company N,Anne Lee,New Mexico,Product 2,199,0
1984,2022-10-11,20,Company T,Oscar Knox,Arizona,Product 2,199,1
1988,2022-10-13,2,Company B,Ben Wallace,Texas,Product 2,199,5
1990,2022-10-13,11,Company K,Michael Fox,New Mexico,Product 2,199,4
1991,2022-10-14,3,Company C,Anna Weber,Texas,Product 2,199,7
1993,2022-10-16,15,Company O,Anne Lee,New Mexico,Product 2,199,1
1995,2022-10-16,1,Company A,Anna Weber,Texas,Product 2,199,8
2000,2022-10-16,14,Company N,Michael Fox,New Mexico,Product 2,199,4
3,2021-01-03,9,Company I,Kim Fishman,California,Product 4,159,3
18,2021-01-07,19,Company S,Oscar Knox,Arizona,Product 4,159,5
23,2021-01-07,8,Company H,Laura Larsen,California,Product 4,159,4
31,2021-01-09,6,Company F,Kim Fishman,California,Product 4,159,2
43,2021-01-13,13,Company M,Anne Lee,New Mexico,Product 4,159,8
46,2021-01-13,14,Company N,Michael Fox,New Mexico,Product 4,159,7
49,2021-01-13,4,Company D,Ben Wallace,Texas,Product 4,159,5
50,2021-01-13,5,Company E,Ben Wallace,Texas,Product 4,159,7
61,2021-01-16,2,Company B,Anna Weber,Texas,Product 4,159,8
62,2021-01-17,20,Company T,Andrew James,Arizona,Product 4,159,9
71,2021-01-21,17,Company Q,Oscar Knox,Arizona,Product 4,159,4
73,2021-01-23,15,Company O,Anne Lee,New Mexico,Product 4,159,1
87,2021-01-27,17,Company Q,Andrew James,Arizona,Product 4,159,3
98,2021-01-30,19,Company S,Oscar Knox,Arizona,Product 4,159,8
105,2021-02-02,11,Company K,Michael Fox,New Mexico,Product 4,159,0
106,2021-02-02,2,Company B,Ben Wallace,Texas,Product 4,159,5
107,2021-02-02,7,Company G,Kim Fishman,California,Product 4,159,5
109,2021-02-02,20,Company T,Oscar Knox,Arizona,Product 4,159,7
114,2021-02-05,9,Company I,Kim Fishman,California,Product 4,159,4
120,2021-02-06,14,Company N,Michael Fox,New Mexico,Product 4,159,3
125,2021-02-08,10,Company J,Kim Fishman,California,Product 4,159,0
127,2021-02-08,8,Company H,Laura Larsen,California,Product 4,159,4
132,2021-02-11,7,Company G,Kim Fishman,California,Product 4,159,9
134,2021-02-12,13,Company M,Michael Fox,New Mexico,Product 4,159,7
141,2021-02-13,10,Company J,Kim Fishman,California,Product 4,159,8
144,2021-02-13,13,Company M,Anne Lee,New Mexico,Product 4,159,2
147,2021-02-13,13,Company M,Anne Lee,New Mexico,Product 4,159,5
152,2021-02-13,12,Company L,Michael Fox,New Mexico,Product 4,159,6
156,2021-02-15,18,Company R,Andrew James,Arizona,Product 4,159,4
159,2021-02-16,20,Company T,Oscar Knox,Arizona,Product 4,159,6
165,2021-02-17,4,Company D,Anna Weber,Texas,Product 4,159,1
168,2021-02-18,7,Company G,Kim Fishman,California,Product 4,159,2
178,2021-02-21,13,Company M,Michael Fox,New Mexico,Product 4,159,1
182,2021-02-21,1,Company A,Anna Weber,Texas,Product 4,159,2
184,2021-02-23,12,Company L,Anne Lee,New Mexico,Product 4,159,7
191,2021-02-25,11,Company K,Michael Fox,New Mexico,Product 4,159,4
193,2021-02-27,9,Company I,Laura Larsen,California,Product 4,159,1
195,2021-02-27,15,Company O,Anne Lee,New Mexico,Product 4,159,8
198,2021-03-01,18,Company R,Oscar Knox,Arizona,Product 4,159,6
199,2021-03-02,17,Company Q,Andrew James,Arizona,Product 4,159,4
209,2021-03-08,16,Company P,Andrew James,Arizona,Product 4,159,3
213,2021-03-09,1,Company A,Ben Wallace,Texas,Product 4,159,2
218,2021-03-11,8,Company H,Laura Larsen,California,Product 4,159,2
219,2021-03-11,7,Company G,Laura Larsen,California,Product 4,159,1
220,2021-03-11,17,Company Q,Andrew James,Arizona,Product 4,159,2
221,2021-03-11,13,Company M,Michael Fox,New Mexico,Product 4,159,3
223,2021-03-11,10,Company J,Laura Larsen,California,Product 4,159,8
244,2021-03-17,4,Company D,Anna Weber,Texas,Product 4,159,2
245,2021-03-18,19,Company S,Oscar Knox,Arizona,Product 4,159,0
250,2021-03-18,8,Company H,Kim Fishman,California,Product 4,159,7
254,2021-03-19,6,Company F,Kim Fishman,California,Product 4,159,4
256,2021-03-19,18,Company R,Oscar Knox,Arizona,Product 4,159,2
262,2021-03-22,8,Company H,Laura Larsen,California,Product 4,159,1
263,2021-03-23,7,Company G,Laura Larsen,California,Product 4,159,5
276,2021-03-25,2,Company B,Anna Weber,Texas,Product 4,159,7
282,2021-03-27,16,Company P,Oscar Knox,Arizona,Product 4,159,6
283,2021-03-27,20,Company T,Andrew James,Arizona,Product 4,159,0
284,2021-03-27,2,Company B,Anna Weber,Texas,Product 4,159,4
288,2021-03-27,3,Company C,Ben Wallace,Texas,Product 4,159,2
290,2021-03-29,3,Company C,Anna Weber,Texas,Product 4,159,9
292,2021-03-30,1,Company A,Ben Wallace,Texas,Product 4,159,0
294,2021-03-30,16,Company P,Oscar Knox,Arizona,Product 4,159,2
303,2021-04-04,20,Company T,Oscar Knox,Arizona,Product 4,159,0
306,2021-04-05,1,Company A,Anna Weber,Texas,Product 4,159,3
324,2021-04-14,17,Company Q,Andrew James,Arizona,Product 4,159,4
336,2021-04-16,4,Company D,Anna Weber,Texas,Product 4,159,9
340,2021-04-19,8,Company H,Laura Larsen,California,Product 4,159,6
343,2021-04-19,5,Company E,Anna Weber,Texas,Product 4,159,0
349,2021-04-19,13,Company M,Anne Lee,New Mexico,Product 4,159,5
352,2021-04-19,10,Company J,Laura Larsen,California,Product 4,159,9
363,2021-04-22,5,Company E,Ben Wallace,Texas,Product 4,159,5
364,2021-04-22,16,Company P,Andrew James,Arizona,Product 4,159,9
369,2021-04-24,6,Company F,Laura Larsen,California,Product 4,159,7
371,2021-04-24,18,Company R,Andrew James,Arizona,Product 4,159,8
375,2021-04-25,15,Company O,Anne Lee,New Mexico,Product 4,159,4
379,2021-04-25,15,Company O,Michael Fox,New Mexico,Product 4,159,0
380,2021-04-26,19,Company S,Andrew James,Arizona,Product 4,159,5
383,2021-04-28,2,Company B,Anna Weber,Texas,Product 4,159,7
384,2021-04-28,1,Company A,Ben Wallace,Texas,Product 4,159,5
387,2021-04-28,9,Company I,Laura Larsen,California,Product 4,159,8
396,2021-05-02,14,Company N,Anne Lee,New Mexico,Product 4,159,5
398,2021-05-03,18,Company R,Andrew James,Arizona,Product 4,159,0
404,2021-05-06,5,Company E,Anna Weber,Texas,Product 4,159,9
405,2021-05-06,1,Company A,Anna Weber,Texas,Product 4,159,5
406,2021-05-06,6,Company F,Laura Larsen,California,Product 4,159,8
410,2021-05-06,16,Company P,Andrew James,Arizona,Product 4,159,4
411,2021-05-06,8,Company H,Laura Larsen,California,Product 4,159,4
415,2021-05-08,17,Company Q,Andrew James,Arizona,Product 4,159,7
418,2021-05-10,6,Company F,Laura Larsen,California,Product 4,159,9
420,2021-05-11,18,Company R,Andrew James,Arizona,Product 4,159,9
421,2021-05-11,6,Company F,Laura Larsen,California,Product 4,159,4
422,2021-05-12,4,Company D,Ben Wallace,Texas,Product 4,159,9
439,2021-05-15,16,Company P,Andrew James,Arizona,Product 4,159,1
448,2021-05-16,10,Company J,Kim Fishman,California,Product 4,159,1
454,2021-05-16,13,Company M,Michael Fox,New Mexico,Product 4,159,8
457,2021-05-17,3,Company C,Anna Weber,Texas,Product 4,159,9
459,2021-05-17,5,Company E,Ben Wallace,Texas,Product 4,159,1
460,2021-05-18,11,Company K,Anne Lee,New Mexico,Product 4,159,4
465,2021-05-19,11,Company K,Anne Lee,New Mexico,Product 4,159,9
466,2021-05-19,2,Company B,Anna Weber,Texas,Product 4,159,3
468,2021-05-19,18,Company R,Andrew James,Arizona,Product 4,159,9
476,2021-05-23,8,Company H,Kim Fishman,California,Product 4,159,3
478,2021-05-23,6,Company F,Kim Fishman,California,Product 4,159,3
479,2021-05-23,7,Company G,Kim Fishman,California,Product 4,159,2
486,2021-05-25,8,Company H,Kim Fishman,California,Product 4,159,4
488,2021-05-25,20,Company T,Oscar Knox,Arizona,Product 4,159,2
489,2021-05-25,13,Company M,Michael Fox,New Mexico,Product 4,159,7
490,2021-05-25,13,Company M,Michael Fox,New Mexico,Product 4,159,4
494,2021-05-26,16,Company P,Andrew James,Arizona,Product 4,159,9
509,2021-05-30,19,Company S,Oscar Knox,Arizona,Product 4,159,8
525,2021-06-03,7,Company G,Kim Fishman,California,Product 4,159,3
534,2021-06-05,7,Company G,Laura Larsen,California,Product 4,159,9
540,2021-06-08,9,Company I,Laura Larsen,California,Product 4,159,3
543,2021-06-08,20,Company T,Andrew James,Arizona,Product 4,159,5
550,2021-06-11,18,Company R,Oscar Knox,Arizona,Product 4,159,0
557,2021-06-12,5,Company E,Ben Wallace,Texas,Product 4,159,1
566,2021-06-16,10,Company J,Kim Fishman,California,Product 4,159,8
567,2021-06-16,1,Company A,Ben Wallace,Texas,Product 4,159,8
569,2021-06-17,18,Company R,Oscar Knox,Arizona,Product 4,159,7
572,2021-06-18,11,Company K,Anne Lee,New Mexico,Product 4,159,4
574,2021-06-20,5,Company E,Anna Weber,Texas,Product 4,159,3
577,2021-06-20,12,Company L,Michael Fox,New Mexico,Product 4,159,6
580,2021-06-22,15,Company O,Anne Lee,New Mexico,Product 4,159,6
581,2021-06-22,15,Company O,Michael Fox,New Mexico,Product 4,159,8
590,2021-06-24,18,Company R,Andrew James,Arizona,Product 4,159,5
599,2021-06-28,2,Company B,Anna Weber,Texas,Product 4,159,5
605,2021-06-29,15,Company O,Anne Lee,New Mexico,Product 4,159,5
615,2021-07-04,10,Company J,Kim Fishman,California,Product 4,159,2
620,2021-07-07,20,Company T,Andrew James,Arizona,Product 4,159,9
621,2021-07-07,10,Company J,Laura Larsen,California,Product 4,159,7
622,2021-07-07,13,Company M,Anne Lee,New Mexico,Product 4,159,9
630,2021-07-09,10,Company J,Kim Fishman,California,Product 4,159,3
633,2021-07-11,20,Company T,Oscar Knox,Arizona,Product 4,159,3
635,2021-07-11,3,Company C,Anna Weber,Texas,Product 4,159,5
637,2021-07-13,17,Company Q,Oscar Knox,Arizona,Product 4,159,6
638,2021-07-13,11,Company K,Michael Fox,New Mexico,Product 4,159,5
651,2021-07-17,17,Company Q,Andrew James,Arizona,Product 4,159,2
652,2021-07-17,15,Company O,Anne Lee,New Mexico,Product 4,159,3
653,2021-07-18,5,Company E,Ben Wallace,Texas,Product 4,159,1
656,2021-07-18,12,Company L,Anne Lee,New Mexico,Product 4,159,5
658,2021-07-18,5,Company E,Anna Weber,Texas,Product 4,159,9
661,2021-07-20,16,Company P,Oscar Knox,Arizona,Product 4,159,3
663,2021-07-20,20,Company T,Oscar Knox,Arizona,Product 4,159,4
672,2021-07-25,12,Company L,Michael Fox,New Mexico,Product 4,159,7
673,2021-07-25,17,Company Q,Oscar Knox,Arizona,Product 4,159,8
675,2021-07-26,13,Company M,Michael Fox,New Mexico,Product 4,159,4
677,2021-07-26,15,Company O,Michael Fox,New Mexico,Product 4,159,9
679,2021-07-26,7,Company G,Kim Fishman,California,Product 4,159,6
684,2021-07-27,18,Company R,Oscar Knox,Arizona,Product 4,159,3
689,2021-07-27,19,Company S,Andrew James,Arizona,Product 4,159,8
694,2021-07-27,8,Company H,Laura Larsen,California,Product 4,159,8
697,2021-07-29,5,Company E,Ben Wallace,Texas,Product 4,159,1
706,2021-08-03,7,Company G,Laura Larsen,California,Product 4,159,2
709,2021-08-03,1,Company A,Anna Weber,Texas,Product 4,159,9
712,2021-08-04,12,Company L,Michael Fox,New Mexico,Product 4,159,0
713,2021-08-04,19,Company S,Oscar Knox,Arizona,Product 4,159,8
715,2021-08-05,13,Company M,Anne Lee,New Mexico,Product 4,159,5
718,2021-08-06,13,Company M,Anne Lee,New Mexico,Product 4,159,3
719,2021-08-06,2,Company B,Ben Wallace,Texas,Product 4,159,4
721,2021-08-07,7,Company G,Laura Larsen,California,Product 4,159,5
722,2021-08-07,11,Company K,Anne Lee,New Mexico,Product 4,159,4
733,2021-08-10,17,Company Q,Andrew James,Arizona,Product 4,159,4
736,2021-08-11,14,Company N,Michael Fox,New Mexico,Product 4,159,6
737,2021-08-11,12,Company L,Anne Lee,New Mexico,Product 4,159,5
746,2021-08-17,2,Company B,Ben Wallace,Texas,Product 4,159,8
750,2021-08-18,20,Company T,Andrew James,Arizona,Product 4,159,9
761,2021-08-21,16,Company P,Andrew James,Arizona,Product 4,159,6
765,2021-08-22,19,Company S,Andrew James,Arizona,Product 4,159,8
768,2021-08-24,15,Company O,Anne Lee,New Mexico,Product 4,159,1
782,2021-08-29,1,Company A,Anna Weber,Texas,Product 4,159,9
789,2021-08-30,6,Company F,Laura Larsen,California,Product 4,159,8
790,2021-08-30,13,Company M,Anne Lee,New Mexico,Product 4,159,8
792,2021-08-31,16,Company P,Oscar Knox,Arizona,Product 4,159,9
800,2021-09-03,3,Company C,Ben Wallace,Texas,Product 4,159,4
807,2021-09-05,11,Company K,Michael Fox,New Mexico,Product 4,159,5
813,2021-09-08,16,Company P,Andrew James,Arizona,Product 4,159,8
814,2021-09-08,16,Company P,Oscar Knox,Arizona,Product 4,159,4
815,2021-09-08,3,Company C,Anna Weber,Texas,Product 4,159,8
820,2021-09-10,11,Company K,Anne Lee,New Mexico,Product 4,159,4
821,2021-09-10,12,Company L,Michael Fox,New Mexico,Product 4,159,4
827,2021-09-11,1,Company A,Anna Weber,Texas,Product 4,159,3
840,2021-09-20,6,Company F,Laura Larsen,California,Product 4,159,8
845,2021-09-21,8,Company H,Laura Larsen,California,Product 4,159,7
847,2021-09-22,5,Company E,Anna Weber,Texas,Product 4,159,0
856,2021-09-22,19,Company S,Andrew James,Arizona,Product 4,159,3
870,2021-09-28,3,Company C,Ben Wallace,Texas,Product 4,159,5
872,2021-09-28,1,Company A,Anna Weber,Texas,Product 4,159,5
878,2021-09-30,15,Company O,Anne Lee,New Mexico,Product 4,159,0
882,2021-10-01,7,Company G,Laura Larsen,California,Product 4,159,2
885,2021-10-02,15,Company O,Anne Lee,New Mexico,Product 4,159,8
886,2021-10-03,20,Company T,Oscar Knox,Arizona,Product 4,159,1
892,2021-10-05,16,Company P,Andrew James,Arizona,Product 4,159,7
894,2021-10-06,11,Company K,Anne Lee,New Mexico,Product 4,159,6
900,2021-10-07,4,Company D,Anna Weber,Texas,Product 4,159,5
909,2021-10-13,7,Company G,Laura Larsen,California,Product 4,159,8
914,2021-10-13,14,Company N,Michael Fox,New Mexico,Product 4,159,7
918,2021-10-15,18,Company R,Andrew James,Arizona,Product 4,159,5
923,2021-10-16,15,Company O,Anne Lee,New Mexico,Product 4,159,3
928,2021-10-17,20,Company T,Andrew James,Arizona,Product 4,159,8
929,2021-10-17,14,Company N,Anne Lee,New Mexico,Product 4,159,5
933,2021-10-19,10,Company J,Laura Larsen,California,Product 4,159,6
934,2021-10-20,17,Company Q,Andrew James,Arizona,Product 4,159,1
941,2021-10-22,20,Company T,Oscar Knox,Arizona,Product 4,159,5
943,2021-10-22,6,Company F,Kim Fishman,California,Product 4,159,6
956,2021-10-29,6,Company F,Kim Fishman,California,Product 4,159,4
963,2021-10-29,14,Company N,Michael Fox,New Mexico,Product 4,159,1
966,2021-10-29,18,Company R,Andrew James,Arizona,Product 4,159,7
969,2021-10-30,7,Company G,Laura Larsen,California,Product 4,159,1
972,2021-11-02,19,Company S,Oscar Knox,Arizona,Product 4,159,4
975,2021-11-04,13,Company M,Anne Lee,New Mexico,Product 4,159,2
978,2021-11-06,20,Company T,Oscar Knox,Arizona,Product 4,159,0
985,2021-11-08,10,Company J,Kim Fishman,California,Product 4,159,9
986,2021-11-08,9,Company I,Laura Larsen,California,Product 4,159,7
989,2021-11-09,4,Company D,Anna Weber,Texas,Product 4,159,9
994,2021-11-10,5,Company E,Anna Weber,Texas,Product 4,159,4
1003,2021-11-15,10,Company J,Laura Larsen,California,Product 4,159,4
1006,2021-11-15,19,Company S,Oscar Knox,Arizona,Product 4,159,2
1022,2021-11-22,1,Company A,Ben Wallace,Texas,Product 4,159,6
1026,2021-11-22,8,Company H,Kim Fishman,California,Product 4,159,6
1028,2021-11-22,20,Company T,Oscar Knox,Arizona,Product 4,159,0
1041,2021-11-24,18,Company R,Andrew James,Arizona,Product 4,159,2
1054,2021-11-28,6,Company F,Laura Larsen,California,Product 4,159,2
1060,2021-11-30,2,Company B,Anna Weber,Texas,Product 4,159,1
1082,2021-12-13,16,Company P,Oscar Knox,Arizona,Product 4,159,0
1088,2021-12-13,11,Company K,Anne Lee,New Mexico,Product 4,159,3
1093,2021-12-16,18,Company R,Oscar Knox,Arizona,Product 4,159,4
1100,2021-12-18,8,Company H,Laura Larsen,California,Product 4,159,3
1105,2021-12-18,12,Company L,Michael Fox,New Mexico,Product 4,159,7
1109,2021-12-19,11,Company K,Michael Fox,New Mexico,Product 4,159,2
1110,2021-12-19,10,Company J,Laura Larsen,California,Product 4,159,9
1116,2021-12-20,14,Company N,Michael Fox,New Mexico,Product 4,159,9
1120,2021-12-21,1,Company A,Ben Wallace,Texas,Product 4,159,8
1122,2021-12-23,6,Company F,Laura Larsen,California,Product 4,159,2
1123,2021-12-23,9,Company I,Kim Fishman,California,Product 4,159,9
1124,2021-12-23,14,Company N,Michael Fox,New Mexico,Product 4,159,2
1129,2021-12-24,13,Company M,Michael Fox,New Mexico,Product 4,159,2
1134,2021-12-25,12,Company L,Anne Lee,New Mexico,Product 4,159,5
1136,2021-12-25,16,Company P,Oscar Knox,Arizona,Product 4,159,4
1138,2021-12-25,14,Company N,Michael Fox,New Mexico,Product 4,159,0
1140,2021-12-27,6,Company F,Laura Larsen,California,Product 4,159,1
1141,2021-12-27,15,Company O,Michael Fox,New Mexico,Product 4,159,0
1149,2022-01-02,10,Company J,Kim Fishman,California,Product 4,159,7
1150,2022-01-02,5,Company E,Ben Wallace,Texas,Product 4,159,0
1153,2022-01-04,20,Company T,Andrew James,Arizona,Product 4,159,2
1159,2022-01-06,7,Company G,Laura Larsen,California,Product 4,159,1
1168,2022-01-08,3,Company C,Ben Wallace,Texas,Product 4,159,6
1170,2022-01-09,3,Company C,Ben Wallace,Texas,Product 4,159,0
1172,2022-01-10,11,Company K,Anne Lee,New Mexico,Product 4,159,4
1185,2022-01-13,13,Company M,Michael Fox,New Mexico,Product 4,159,0
1186,2022-01-13,3,Company C,Ben Wallace,Texas,Product 4,159,4
1188,2022-01-13,8,Company H,Kim Fishman,California,Product 4,159,6
1192,2022-01-14,10,Company J,Laura Larsen,California,Product 4,159,3
1207,2022-01-17,10,Company J,Laura Larsen,California,Product 4,159,3
1211,2022-01-19,9,Company I,Laura Larsen,California,Product 4,159,7
1212,2022-01-20,14,Company N,Michael Fox,New Mexico,Product 4,159,1
1216,2022-01-21,10,Company J,Laura Larsen,California,Product 4,159,1
1217,2022-01-21,4,Company D,Ben Wallace,Texas,Product 4,159,4
1221,2022-01-23,10,Company J,Laura Larsen,California,Product 4,159,6
1222,2022-01-24,8,Company H,Kim Fishman,California,Product 4,159,4
1232,2022-01-28,4,Company D,Anna Weber,Texas,Product 4,159,7
1234,2022-01-29,9,Company I,Laura Larsen,California,Product 4,159,3
1236,2022-01-30,3,Company C,Ben Wallace,Texas,Product 4,159,9
1247,2022-02-05,12,Company L,Michael Fox,New Mexico,Product 4,159,2
1253,2022-02-06,12,Company L,Anne Lee,New Mexico,Product 4,159,2
1257,2022-02-08,14,Company N,Anne Lee,New Mexico,Product 4,159,8
1262,2022-02-10,13,Company M,Anne Lee,New Mexico,Product 4,159,8
1265,2022-02-13,13,Company M,Michael Fox,New Mexico,Product 4,159,3
1293,2022-02-20,9,Company I,Laura Larsen,California,Product 4,159,2
1312,2022-02-26,13,Company M,Anne Lee,New Mexico,Product 4,159,5
1313,2022-02-26,8,Company H,Kim Fishman,California,Product 4,159,8
1324,2022-03-01,17,Company Q,Andrew James,Arizona,Product 4,159,9
1326,2022-03-01,8,Company H,Laura Larsen,California,Product 4,159,5
1328,2022-03-02,1,Company A,Ben Wallace,Texas,Product 4,159,6
1336,2022-03-06,8,Company H,Laura Larsen,California,Product 4,159,8
1337,2022-03-06,19,Company S,Oscar Knox,Arizona,Product 4,159,5
1341,2022-03-07,12,Company L,Michael Fox,New Mexico,Product 4,159,0
1345,2022-03-07,8,Company H,Laura Larsen,California,Product 4,159,2
1347,2022-03-09,14,Company N,Michael Fox,New Mexico,Product 4,159,1
1364,2022-03-11,15,Company O,Michael Fox,New Mexico,Product 4,159,9
1366,2022-03-11,18,Company R,Andrew James,Arizona,Product 4,159,1
1372,2022-03-14,4,Company D,Anna Weber,Texas,Product 4,159,2
1375,2022-03-17,4,Company D,Ben Wallace,Texas,Product 4,159,5
1377,2022-03-17,14,Company N,Michael Fox,New Mexico,Product 4,159,6
1380,2022-03-17,11,Company K,Anne Lee,New Mexico,Product 4,159,4
1381,2022-03-18,11,Company K,Anne Lee,New Mexico,Product 4,159,9
1387,2022-03-19,18,Company R,Oscar Knox,Arizona,Product 4,159,8
1390,2022-03-19,4,Company D,Anna Weber,Texas,Product 4,159,3
1392,2022-03-20,15,Company O,Anne Lee,New Mexico,Product 4,159,5
1397,2022-03-23,2,Company B,Anna Weber,Texas,Product 4,159,5
1406,2022-03-23,15,Company O,Anne Lee,New Mexico,Product 4,159,7
1415,2022-03-27,17,Company Q,Andrew James,Arizona,Product 4,159,7
1419,2022-03-29,18,Company R,Andrew James,Arizona,Product 4,159,0
1425,2022-03-31,19,Company S,Andrew James,Arizona,Product 4,159,6
1432,2022-04-03,12,Company L,Michael Fox,New Mexico,Product 4,159,8
1434,2022-04-04,8,Company H,Kim Fishman,California,Product 4,159,4
1448,2022-04-07,15,Company O,Michael Fox,New Mexico,Product 4,159,7
1449,2022-04-07,20,Company T,Andrew James,Arizona,Product 4,159,9
1451,2022-04-08,12,Company L,Michael Fox,New Mexico,Product 4,159,9
1455,2022-04-09,5,Company E,Anna Weber,Texas,Product 4,159,7
1461,2022-04-11,16,Company P,Oscar Knox,Arizona,Product 4,159,8
1474,2022-04-18,15,Company O,Michael Fox,New Mexico,Product 4,159,8
1476,2022-04-19,19,Company S,Oscar Knox,Arizona,Product 4,159,9
1481,2022-04-20,18,Company R,Andrew James,Arizona,Product 4,159,8
1487,2022-04-22,11,Company K,Anne Lee,New Mexico,Product 4,159,6
1495,2022-04-25,7,Company G,Laura Larsen,California,Product 4,159,5
1499,2022-04-27,18,Company R,Andrew James,Arizona,Product 4,159,1
1502,2022-04-29,7,Company G,Kim Fishman,California,Product 4,159,7
1513,2022-05-03,4,Company D,Anna Weber,Texas,Product 4,159,3
1516,2022-05-03,1,Company A,Anna Weber,Texas,Product 4,159,0
1520,2022-05-05,12,Company L,Anne Lee,New Mexico,Product 4,159,4
1523,2022-05-07,11,Company K,Michael Fox,New Mexico,Product 4,159,3
1524,2022-05-07,14,Company N,Anne Lee,New Mexico,Product 4,159,1
1527,2022-05-07,16,Company P,Oscar Knox,Arizona,Product 4,159,7
1528,2022-05-07,13,Company M,Anne Lee,New Mexico,Product 4,159,3
1536,2022-05-10,19,Company S,Oscar Knox,Arizona,Product 4,159,3
1540,2022-05-12,9,Company I,Laura Larsen,California,Product 4,159,6
1547,2022-05-15,6,Company F,Kim Fishman,California,Product 4,159,5
1548,2022-05-15,14,Company N,Michael Fox,New Mexico,Product 4,159,8
1562,2022-05-20,1,Company A,Anna Weber,Texas,Product 4,159,4
1571,2022-05-23,15,Company O,Anne Lee,New Mexico,Product 4,159,2
1573,2022-05-25,5,Company E,Anna Weber,Texas,Product 4,159,3
1575,2022-05-25,5,Company E,Ben Wallace,Texas,Product 4,159,2
1585,2022-05-26,10,Company J,Kim Fishman,California,Product 4,159,6
1588,2022-05-26,17,Company Q,Andrew James,Arizona,Product 4,159,9
1590,2022-05-26,17,Company Q,Andrew James,Arizona,Product 4,159,2
1592,2022-05-26,16,Company P,Oscar Knox,Arizona,Product 4,159,7
1596,2022-05-28,5,Company E,Anna Weber,Texas,Product 4,159,2
1598,2022-05-28,19,Company S,Andrew James,Arizona,Product 4,159,3
1599,2022-05-28,5,Company E,Ben Wallace,Texas,Product 4,159,9
1605,2022-05-29,6,Company F,Laura Larsen,California,Product 4,159,5
1608,2022-05-30,17,Company Q,Andrew James,Arizona,Product 4,159,8
1609,2022-05-30,3,Company C,Anna Weber,Texas,Product 4,159,8
1611,2022-06-01,2,Company B,Ben Wallace,Texas,Product 4,159,1
